"display_name","year_fine","rank_fine"
"Tītī (Sooty shearwater)",1982.3,2
"Tītī (Sooty shearwater)",1982.4,2
"Tītī (Sooty shearwater)",1982.5,2
"Tītī (Sooty shearwater)",1982.6,2
"Tītī (Sooty shearwater)",1982.7,2
"Tītī (Sooty shearwater)",1982.8,2
"Tītī (Sooty shearwater)",1982.9,2
"Tītī (Sooty shearwater)",1983,2.00110555727385
"Tītī (Sooty shearwater)",1983.1,2.00494524631326
"Tītī (Sooty shearwater)",1983.2,2.0219738852612
"Tītī (Sooty shearwater)",1983.3,2.09485174635507
"Tītī (Sooty shearwater)",1983.4,2.36485104761312
"Tītī (Sooty shearwater)",1983.5,3
"Tītī (Sooty shearwater)",1983.6,3.63514895238688
"Tītī (Sooty shearwater)",1983.7,3.90514825364493
"Tītī (Sooty shearwater)",1983.8,3.9780261147388
"Tītī (Sooty shearwater)",1983.9,3.99505475368674
"Tītī (Sooty shearwater)",1984,4.00110555727385
"Tītī (Sooty shearwater)",1984.1,4.00494524631326
"Tītī (Sooty shearwater)",1984.2,4.0219738852612
"Tītī (Sooty shearwater)",1984.3,4.09485174635507
"Tītī (Sooty shearwater)",1984.4,4.36485104761312
"Tītī (Sooty shearwater)",1984.5,5
"Tītī (Sooty shearwater)",1984.6,5.63514895238688
"Tītī (Sooty shearwater)",1984.7,5.90514825364493
"Tītī (Sooty shearwater)",1984.8,5.9780261147388
"Tītī (Sooty shearwater)",1984.9,5.99505475368674
"Tītī (Sooty shearwater)",1985,5.99889444272615
"Tītī (Sooty shearwater)",1985.1,5.99505475368674
"Tītī (Sooty shearwater)",1985.2,5.9780261147388
"Tītī (Sooty shearwater)",1985.3,5.90514825364493
"Tītī (Sooty shearwater)",1985.4,5.63514895238688
"Tītī (Sooty shearwater)",1985.5,5
"Tītī (Sooty shearwater)",1985.6,4.36485104761312
"Tītī (Sooty shearwater)",1985.7,4.09485174635507
"Tītī (Sooty shearwater)",1985.8,4.0219738852612
"Tītī (Sooty shearwater)",1985.9,4.00494524631326
"Tītī (Sooty shearwater)",1986,4
"Tītī (Sooty shearwater)",1986.1,4
"Tītī (Sooty shearwater)",1986.2,4
"Tītī (Sooty shearwater)",1986.3,4
"Tītī (Sooty shearwater)",1986.4,4
"Tītī (Sooty shearwater)",1986.5,4
"Tītī (Sooty shearwater)",1986.6,4
"Tītī (Sooty shearwater)",1986.7,4
"Tītī (Sooty shearwater)",1986.8,4
"Tītī (Sooty shearwater)",1986.9,4
"Tītī (Sooty shearwater)",1987,3.99944722136308
"Tītī (Sooty shearwater)",1987.1,3.99752737684337
"Tītī (Sooty shearwater)",1987.2,3.9890130573694
"Tītī (Sooty shearwater)",1987.3,3.95257412682246
"Tītī (Sooty shearwater)",1987.4,3.81757447619344
"Tītī (Sooty shearwater)",1987.5,3.5
"Tītī (Sooty shearwater)",1987.6,3.18242552380656
"Tītī (Sooty shearwater)",1987.7,3.04742587317754
"Tītī (Sooty shearwater)",1987.8,3.0109869426306
"Tītī (Sooty shearwater)",1987.9,3.00247262315663
"Tītī (Sooty shearwater)",1988,3
"Tītī (Sooty shearwater)",1988.1,3
"Tītī (Sooty shearwater)",1988.2,3
"Tītī (Sooty shearwater)",1988.3,3
"Tītī (Sooty shearwater)",1988.4,3
"Tītī (Sooty shearwater)",1988.5,3
"Tītī (Sooty shearwater)",1988.6,3
"Tītī (Sooty shearwater)",1988.7,3
"Tītī (Sooty shearwater)",1988.8,3
"Tītī (Sooty shearwater)",1988.9,3
"Tītī Wainui (Prion)",1977,4.99889444272615
"Tītī Wainui (Prion)",1977.1,4.99505475368674
"Tītī Wainui (Prion)",1977.2,4.9780261147388
"Tītī Wainui (Prion)",1977.3,4.90514825364493
"Tītī Wainui (Prion)",1977.4,4.63514895238688
"Tītī Wainui (Prion)",1977.5,4
"Tītī Wainui (Prion)",1977.6,3.36485104761312
"Tītī Wainui (Prion)",1977.7,3.09485174635507
"Tītī Wainui (Prion)",1977.8,3.0219738852612
"Tītī Wainui (Prion)",1977.9,3.00494524631326
"Tītī Wainui (Prion)",1978,2.99944722136308
"Tītī Wainui (Prion)",1978.1,2.99752737684337
"Tītī Wainui (Prion)",1978.2,2.9890130573694
"Tītī Wainui (Prion)",1978.3,2.95257412682246
"Tītī Wainui (Prion)",1978.4,2.81757447619344
"Tītī Wainui (Prion)",1978.5,2.5
"Tītī Wainui (Prion)",1978.6,2.18242552380656
"Tītī Wainui (Prion)",1978.7,2.04742587317754
"Tītī Wainui (Prion)",1978.8,2.0109869426306
"Tītī Wainui (Prion)",1978.9,2.00247262315663
"Tītī Wainui (Prion)",1979,2.00165833591077
"Tītī Wainui (Prion)",1979.1,2.00741786946989
"Tītī Wainui (Prion)",1979.2,2.0329608278918
"Tītī Wainui (Prion)",1979.3,2.14227761953261
"Tītī Wainui (Prion)",1979.4,2.54727657141968
"Tītī Wainui (Prion)",1979.5,3.5
"Tītī Wainui (Prion)",1979.6,4.45272342858032
"Tītī Wainui (Prion)",1979.7,4.85772238046739
"Tītī Wainui (Prion)",1979.8,4.9670391721082
"Tītī Wainui (Prion)",1979.9,4.99258213053011
"Tītī Wainui (Prion)",1980,4.99834166408923
"Tītī Wainui (Prion)",1980.1,4.99258213053011
"Tītī Wainui (Prion)",1980.2,4.9670391721082
"Tītī Wainui (Prion)",1980.3,4.85772238046739
"Tītī Wainui (Prion)",1980.4,4.45272342858032
"Tītī Wainui (Prion)",1980.5,3.5
"Tītī Wainui (Prion)",1980.6,2.54727657141968
"Tītī Wainui (Prion)",1980.7,2.14227761953261
"Tītī Wainui (Prion)",1980.8,2.0329608278918
"Tītī Wainui (Prion)",1980.9,2.00741786946989
"Tītī Wainui (Prion)",1981,2.00221111454769
"Tītī Wainui (Prion)",1981.1,2.00989049262653
"Tītī Wainui (Prion)",1981.2,2.0439477705224
"Tītī Wainui (Prion)",1981.3,2.18970349271014
"Tītī Wainui (Prion)",1981.4,2.72970209522624
"Tītī Wainui (Prion)",1981.5,4
"Tītī Wainui (Prion)",1981.6,5.27029790477376
"Tītī Wainui (Prion)",1981.7,5.81029650728986
"Tītī Wainui (Prion)",1981.8,5.9560522294776
"Tītī Wainui (Prion)",1981.9,5.99010950737348
"Tītī Wainui (Prion)",1982,6
"Tītī Wainui (Prion)",1982.1,6
"Tītī Wainui (Prion)",1982.2,6
"Tītī Wainui (Prion)",1982.3,6
"Tītī Wainui (Prion)",1982.4,6
"Tītī Wainui (Prion)",1982.5,6
"Tītī Wainui (Prion)",1982.6,6
"Tītī Wainui (Prion)",1982.7,6
"Tītī Wainui (Prion)",1982.8,6
"Tītī Wainui (Prion)",1982.9,6
"Tītī Wainui (Prion)",1983,6.00110555727385
"Tītī Wainui (Prion)",1983.1,6.00494524631326
"Tītī Wainui (Prion)",1983.2,6.0219738852612
"Tītī Wainui (Prion)",1983.3,6.09485174635507
"Tītī Wainui (Prion)",1983.4,6.36485104761312
"Tītī Wainui (Prion)",1983.5,7
"Tītī Wainui (Prion)",1983.6,7.63514895238688
"Tītī Wainui (Prion)",1983.7,7.90514825364493
"Tītī Wainui (Prion)",1983.8,7.9780261147388
"Tītī Wainui (Prion)",1983.9,7.99505475368674
"Tītī Wainui (Prion)",1984,7.99834166408923
"Tītī Wainui (Prion)",1984.1,7.99258213053011
"Tītī Wainui (Prion)",1984.2,7.9670391721082
"Tītī Wainui (Prion)",1984.3,7.85772238046739
"Tītī Wainui (Prion)",1984.4,7.45272342858032
"Tītī Wainui (Prion)",1984.5,6.5
"Tītī Wainui (Prion)",1984.6,5.54727657141968
"Tītī Wainui (Prion)",1984.7,5.14227761953261
"Tītī Wainui (Prion)",1984.8,5.0329608278918
"Tītī Wainui (Prion)",1984.9,5.00741786946989
"Tītī Wainui (Prion)",1985,5.00165833591077
"Tītī Wainui (Prion)",1985.1,5.00741786946989
"Tītī Wainui (Prion)",1985.2,5.0329608278918
"Tītī Wainui (Prion)",1985.3,5.14227761953261
"Tītī Wainui (Prion)",1985.4,5.54727657141968
"Tītī Wainui (Prion)",1985.5,6.5
"Tītī Wainui (Prion)",1985.6,7.45272342858032
"Tītī Wainui (Prion)",1985.7,7.85772238046739
"Tītī Wainui (Prion)",1985.8,7.9670391721082
"Tītī Wainui (Prion)",1985.9,7.99258213053011
"Tītī Wainui (Prion)",1986,7.99944722136308
"Tītī Wainui (Prion)",1986.1,7.99752737684337
"Tītī Wainui (Prion)",1986.2,7.9890130573694
"Tītī Wainui (Prion)",1986.3,7.95257412682246
"Tītī Wainui (Prion)",1986.4,7.81757447619344
"Tītī Wainui (Prion)",1986.5,7.5
"Tītī Wainui (Prion)",1986.6,7.18242552380656
"Tītī Wainui (Prion)",1986.7,7.04742587317754
"Tītī Wainui (Prion)",1986.8,7.0109869426306
"Tītī Wainui (Prion)",1986.9,7.00247262315663
"Tītī Wainui (Prion)",1987,6.99944722136308
"Tītī Wainui (Prion)",1987.1,6.99752737684337
"Tītī Wainui (Prion)",1987.2,6.9890130573694
"Tītī Wainui (Prion)",1987.3,6.95257412682246
"Tītī Wainui (Prion)",1987.4,6.81757447619344
"Tītī Wainui (Prion)",1987.5,6.5
"Tītī Wainui (Prion)",1987.6,6.18242552380656
"Tītī Wainui (Prion)",1987.7,6.04742587317754
"Tītī Wainui (Prion)",1987.8,6.0109869426306
"Tītī Wainui (Prion)",1987.9,6.00247262315663
"Ōi (Grey-faced petrel)",1978,2.00110555727385
"Ōi (Grey-faced petrel)",1978.1,2.00494524631326
"Ōi (Grey-faced petrel)",1978.2,2.0219738852612
"Ōi (Grey-faced petrel)",1978.3,2.09485174635507
"Ōi (Grey-faced petrel)",1978.4,2.36485104761312
"Ōi (Grey-faced petrel)",1978.5,3
"Ōi (Grey-faced petrel)",1978.6,3.63514895238688
"Ōi (Grey-faced petrel)",1978.7,3.90514825364493
"Ōi (Grey-faced petrel)",1978.8,3.9780261147388
"Ōi (Grey-faced petrel)",1978.9,3.99505475368674
"Ōi (Grey-faced petrel)",1979,4.00110555727385
"Ōi (Grey-faced petrel)",1979.1,4.00494524631326
"Ōi (Grey-faced petrel)",1979.2,4.0219738852612
"Ōi (Grey-faced petrel)",1979.3,4.09485174635507
"Ōi (Grey-faced petrel)",1979.4,4.36485104761312
"Ōi (Grey-faced petrel)",1979.5,5
"Ōi (Grey-faced petrel)",1979.6,5.63514895238688
"Ōi (Grey-faced petrel)",1979.7,5.90514825364493
"Ōi (Grey-faced petrel)",1979.8,5.9780261147388
"Ōi (Grey-faced petrel)",1979.9,5.99505475368674
"Ōi (Grey-faced petrel)",1980,5.99889444272615
"Ōi (Grey-faced petrel)",1980.1,5.99505475368674
"Ōi (Grey-faced petrel)",1980.2,5.9780261147388
"Ōi (Grey-faced petrel)",1980.3,5.90514825364493
"Ōi (Grey-faced petrel)",1980.4,5.63514895238688
"Ōi (Grey-faced petrel)",1980.5,5
"Ōi (Grey-faced petrel)",1980.6,4.36485104761312
"Ōi (Grey-faced petrel)",1980.7,4.09485174635507
"Ōi (Grey-faced petrel)",1980.8,4.0219738852612
"Ōi (Grey-faced petrel)",1980.9,4.00494524631326
"Ōi (Grey-faced petrel)",1981,3.99944722136308
"Ōi (Grey-faced petrel)",1981.1,3.99752737684337
"Ōi (Grey-faced petrel)",1981.2,3.9890130573694
"Ōi (Grey-faced petrel)",1981.3,3.95257412682246
"Ōi (Grey-faced petrel)",1981.4,3.81757447619344
"Ōi (Grey-faced petrel)",1981.5,3.5
"Ōi (Grey-faced petrel)",1981.6,3.18242552380656
"Ōi (Grey-faced petrel)",1981.7,3.04742587317754
"Ōi (Grey-faced petrel)",1981.8,3.0109869426306
"Ōi (Grey-faced petrel)",1981.9,3.00247262315663
"Ōi (Grey-faced petrel)",1982,3
"Ōi (Grey-faced petrel)",1982.1,3
"Ōi (Grey-faced petrel)",1982.2,3
"Ōi (Grey-faced petrel)",1982.3,3
"Ōi (Grey-faced petrel)",1982.4,3
"Ōi (Grey-faced petrel)",1982.5,3
"Ōi (Grey-faced petrel)",1982.6,3
"Ōi (Grey-faced petrel)",1982.7,3
"Ōi (Grey-faced petrel)",1982.8,3
"Ōi (Grey-faced petrel)",1982.9,3
"Ōi (Grey-faced petrel)",1983,2.99944722136308
"Ōi (Grey-faced petrel)",1983.1,2.99752737684337
"Ōi (Grey-faced petrel)",1983.2,2.9890130573694
"Ōi (Grey-faced petrel)",1983.3,2.95257412682246
"Ōi (Grey-faced petrel)",1983.4,2.81757447619344
"Ōi (Grey-faced petrel)",1983.5,2.5
"Ōi (Grey-faced petrel)",1983.6,2.18242552380656
"Ōi (Grey-faced petrel)",1983.7,2.04742587317754
"Ōi (Grey-faced petrel)",1983.8,2.0109869426306
"Ōi (Grey-faced petrel)",1983.9,2.00247262315663
"Ōi (Grey-faced petrel)",1984,2.00110555727385
"Ōi (Grey-faced petrel)",1984.1,2.00494524631326
"Ōi (Grey-faced petrel)",1984.2,2.0219738852612
"Ōi (Grey-faced petrel)",1984.3,2.09485174635507
"Ōi (Grey-faced petrel)",1984.4,2.36485104761312
"Ōi (Grey-faced petrel)",1984.5,3
"Ōi (Grey-faced petrel)",1984.6,3.63514895238688
"Ōi (Grey-faced petrel)",1984.7,3.90514825364493
"Ōi (Grey-faced petrel)",1984.8,3.9780261147388
"Ōi (Grey-faced petrel)",1984.9,3.99505475368674
"Ōi (Grey-faced petrel)",1985,3.99889444272615
"Ōi (Grey-faced petrel)",1985.1,3.99505475368674
"Ōi (Grey-faced petrel)",1985.2,3.9780261147388
"Ōi (Grey-faced petrel)",1985.3,3.90514825364493
"Ōi (Grey-faced petrel)",1985.4,3.63514895238688
"Ōi (Grey-faced petrel)",1985.5,3
"Ōi (Grey-faced petrel)",1985.6,2.36485104761312
"Ōi (Grey-faced petrel)",1985.7,2.09485174635507
"Ōi (Grey-faced petrel)",1985.8,2.0219738852612
"Ōi (Grey-faced petrel)",1985.9,2.00494524631326
"Ōi (Grey-faced petrel)",1986,2
"Ōi (Grey-faced petrel)",1986.1,2
"Ōi (Grey-faced petrel)",1986.2,2
"Ōi (Grey-faced petrel)",1986.3,2
"Ōi (Grey-faced petrel)",1986.4,2
"Ōi (Grey-faced petrel)",1986.5,2
"Ōi (Grey-faced petrel)",1986.6,2
"Ōi (Grey-faced petrel)",1986.7,2
"Ōi (Grey-faced petrel)",1986.8,2
"Ōi (Grey-faced petrel)",1986.9,2
"Ōi (Grey-faced petrel)",1987,2.00110555727385
"Ōi (Grey-faced petrel)",1987.1,2.00494524631326
"Ōi (Grey-faced petrel)",1987.2,2.0219738852612
"Ōi (Grey-faced petrel)",1987.3,2.09485174635507
"Ōi (Grey-faced petrel)",1987.4,2.36485104761312
"Ōi (Grey-faced petrel)",1987.5,3
"Ōi (Grey-faced petrel)",1987.6,3.63514895238688
"Ōi (Grey-faced petrel)",1987.7,3.90514825364493
"Ōi (Grey-faced petrel)",1987.8,3.9780261147388
"Ōi (Grey-faced petrel)",1987.9,3.99505475368674
"Ōi (Grey-faced petrel)",1988,4
"Ōi (Grey-faced petrel)",1988.1,4
"Ōi (Grey-faced petrel)",1988.2,4
"Ōi (Grey-faced petrel)",1988.3,4
"Ōi (Grey-faced petrel)",1988.4,4
"Ōi (Grey-faced petrel)",1988.5,4
"Ōi (Grey-faced petrel)",1988.6,4
"Ōi (Grey-faced petrel)",1988.7,4
"Ōi (Grey-faced petrel)",1988.8,4
"Ōi (Grey-faced petrel)",1988.9,4
"Karoro (Southern black-backed gull)",1989,6
"Mollymawk (Black-browed or Shy)",1989,1
"Pintado (Cape petrel)",1989,5
"Rako (Buller's shearwater)",1986,7
"Toroa (Wandering albatross)",1989,2
"Tītī (Sooty shearwater)",1989,3
"Tītī Wainui (Prion)",1988,6
"Ōi (Grey-faced petrel)",1989,4
